,actor1,actor2,actor3,age,budget,city,country,daytype,decision,director,dominantEmo,endEmo,genre1,genre2,genre3,interaction,itemID,location,mood,movieCountry,movieLanguage,movieYear,physical,rating,season,sex,social,time,userID,weather
109,1212.0,672.0,1540.0,26.0,25000000.0,21.0,2.0,1.0,2.0,467.0,7.0,7.0,1.0,3.0,12.0,1.0,86.0,2.0,3.0,13.0,10.0,2010.0,2.0,2,3.0,2.0,6.0,3.0,50.0,5.0
110,1630.0,223.0,296.0,26.0,92000000.0,21.0,2.0,2.0,2.0,786.0,3.0,7.0,1.0,8.0,21.0,2.0,85.0,1.0,3.0,37.0,9.0,2001.0,2.0,3,3.0,2.0,1.0,4.0,50.0,5.0
111,136.0,1684.0,90.0,26.0,50000000.0,21.0,2.0,2.0,2.0,616.0,5.0,7.0,8.0,10.0,17.0,1.0,87.0,1.0,2.0,37.0,9.0,2004.0,2.0,2,3.0,2.0,1.0,3.0,50.0,5.0
112,1383.0,1133.0,1861.0,28.0,146530528.0,10.0,3.0,1.0,2.0,168.0,2.0,2.0,7.0,8.718489646911621,21.702905654907227,1.0,88.0,1.0,1.0,37.0,9.0,2005.0,1.0,3,3.0,1.0,2.0,3.0,21.0,5.0
113,1957.0,589.0,1100.0,27.0,70000000.0,10.0,3.0,2.0,2.0,46.0,2.0,2.0,7.0,18.0,12.522334098815918,2.0,73.0,1.0,1.0,37.0,9.0,2005.0,1.0,3,3.0,1.0,2.0,3.0,157.0,2.0
114,1919.0,1476.0,1998.0,27.0,78000000.0,10.0,3.0,2.0,2.0,355.0,7.0,7.0,1.0,3.0,10.0,2.0,89.0,1.0,2.0,37.0,9.0,2004.0,1.0,4,3.0,1.0,2.0,3.0,157.0,2.0
115,982.0,1790.0,1534.0,27.0,178482608.0,10.0,3.0,1.0,2.0,401.0,7.0,7.0,17.0,21.0,5.828845977783203,1.0,90.0,1.0,1.0,37.0,9.0,2002.0,1.0,3,3.0,1.0,1.0,3.0,157.0,2.0
116,385.0,1076.0,769.0,27.0,90000000.0,10.0,3.0,1.0,2.0,53.0,7.0,1.0,1.0,3.0,13.0,2.0,91.0,1.0,1.0,37.0,9.0,2004.0,1.0,4,3.0,1.0,1.0,3.0,157.0,2.0
117,833.0,1622.0,295.0,28.0,60000000.0,20.0,2.0,1.0,1.0,356.0,1.0,2.0,10.0,6.0,15.0,1.0,94.0,3.0,2.0,37.0,9.0,2009.0,1.0,4,3.0,1.0,3.0,4.0,48.0,5.0
118,437.0,1795.0,1374.0,30.0,20000000.0,10.0,3.0,2.0,1.0,666.0,4.0,4.0,1.0,3.0,8.0,1.0,66.0,1.0,1.0,37.0,9.0,2010.0,1.0,5,3.0,1.0,1.0,4.0,35.0,2.0
119,175.0,121.0,558.0,28.0,150000000.0,10.0,3.0,1.0,1.0,355.0,3.0,1.0,10.0,14.0,21.0,1.0,58.0,1.0,2.0,36.0,9.0,2010.0,1.0,3,3.0,1.0,1.0,3.0,21.0,5.0
120,1863.0,1091.0,190.0,28.0,90000000.0,20.0,2.0,1.0,2.0,106.0,4.0,1.0,10.0,13.0,21.0,1.0,95.0,3.0,1.0,37.0,9.0,2009.0,1.0,4,3.0,1.0,2.0,3.0,42.0,2.0
121,1240.0,762.0,60.0,28.0,174260368.0,20.0,2.0,1.0,1.0,658.0,2.0,2.0,7.0,14.0,15.0,1.0,96.0,3.0,2.0,7.0,9.0,2009.0,1.0,3,3.0,1.0,2.0,3.0,42.0,2.0
122,1103.0,1058.0,1146.0,26.0,50000000.0,21.0,2.0,1.0,2.0,17.0,1.0,1.0,10.0,8.0,21.0,2.0,97.0,1.0,1.0,37.0,9.0,2003.0,2.0,4,3.0,2.0,1.0,4.0,50.0,5.0
123,1863.0,1091.0,190.0,43.38576126098633,90000000.0,3.0,5.0,1.0,1.0,106.0,7.0,1.0,10.0,13.0,21.0,1.0,95.0,1.0,2.0,37.0,9.0,2009.0,1.0,4,3.0,2.0,2.0,4.0,26.0,2.0
124,925.0,1058.0,1113.0,27.0,20000000.0,20.0,2.0,1.0,1.0,524.0,4.0,4.0,10.0,18.0,12.0,1.0,98.0,3.0,1.0,37.0,9.0,2004.0,1.0,3,3.0,1.0,2.0,3.0,41.0,2.0
125,1622.0,699.0,497.0,28.0,190000000.0,15.0,2.0,2.0,1.0,396.0,2.0,2.0,1.0,3.0,19.0,1.0,99.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,3.0,2.0,2.0,1.0,52.0,2.0
126,1025.0,503.0,737.0,28.0,1500000.0,20.0,2.0,1.0,1.0,559.0,1.0,1.0,10.0,14.0,17.0,1.0,100.0,1.0,2.0,36.0,9.0,1973.0,1.0,5,3.0,2.0,2.0,4.0,53.0,5.0
127,543.0,17.0,909.0,28.0,24000000.0,20.0,2.0,1.0,1.0,27.0,6.0,2.0,7.0,14.0,21.0,1.0,101.0,2.0,2.0,37.0,9.0,2010.0,1.0,3,3.0,2.0,2.0,3.0,53.0,5.0
128,1394.0,1387.0,1522.0,28.0,76981440.0,20.0,2.0,1.0,1.0,815.0,2.0,2.0,10.0,16.37535858154297,12.862401962280273,1.0,102.0,1.0,2.0,39.0,26.0,1986.0,1.0,4,3.0,2.0,1.0,2.0,53.0,5.0
129,1220.0,33.0,128.0,26.0,3500000.0,10.0,3.0,2.0,1.0,154.0,7.0,7.0,1.0,10.0,8.615962028503418,1.0,103.0,1.0,3.0,31.0,25.0,2009.0,1.0,3,3.0,1.0,2.0,3.0,37.0,5.0
130,20.0,1151.0,1887.0,28.0,40000000.0,3.0,5.0,1.0,1.0,565.0,7.0,7.0,1.0,3.0,19.0,1.0,104.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,3.0,2.0,7.0,3.0,49.0,5.0
131,503.0,1290.0,1856.0,28.0,6000000.0,20.0,2.0,1.0,1.0,665.0,1.0,7.0,10.0,12.596341133117676,14.456270217895508,1.0,105.0,1.0,2.0,37.0,9.0,1980.0,1.0,3,3.0,2.0,1.0,4.0,53.0,5.0
132,680.0,626.0,357.0,28.0,1600000.0,10.0,3.0,1.0,2.0,7.0,4.0,4.0,10.0,17.0,12.181075096130371,1.0,106.0,1.0,1.0,37.0,9.0,2005.0,1.0,4,3.0,1.0,2.0,3.0,21.0,1.0
133,979.0,1658.0,542.0,28.0,40000000.0,20.0,2.0,1.0,2.0,556.0,2.0,2.0,7.0,12.229979515075684,6.526002883911133,1.0,65.0,3.0,1.0,37.0,9.0,2010.0,1.0,5,3.0,1.0,2.0,3.0,42.0,2.0
134,680.0,626.0,357.0,26.0,1600000.0,10.0,3.0,1.0,2.0,7.0,4.0,4.0,10.0,17.0,10.463579177856445,1.0,106.0,1.0,3.0,37.0,9.0,2005.0,1.0,5,3.0,2.0,2.0,3.0,33.0,1.0
135,1439.0,1953.0,1742.0,26.0,85000000.0,21.0,2.0,2.0,2.0,568.0,2.0,7.0,7.0,12.0,18.0,1.0,107.0,1.0,2.0,37.0,9.0,2005.0,1.0,1,3.0,2.0,5.0,4.0,50.0,5.0
136,710.0,1740.0,290.0,27.0,185000000.0,20.0,2.0,2.0,1.0,741.0,4.0,2.0,1.0,3.0,21.0,1.0,108.0,1.0,1.0,37.0,9.0,2008.0,2.0,2,3.0,1.0,1.0,4.0,54.0,2.0
137,370.0,1404.0,1964.0,27.0,20000000.0,20.0,2.0,1.0,1.0,603.0,7.0,2.0,7.0,8.0,12.814085960388184,1.0,109.0,1.0,1.0,37.0,9.0,2009.0,2.0,4,3.0,1.0,1.0,3.0,54.0,2.0
138,684.0,1331.0,251.0,28.0,55000000.0,10.0,3.0,2.0,2.0,669.0,2.0,2.0,7.0,12.0,20.428953170776367,2.0,110.0,1.0,1.0,37.0,9.0,1992.0,2.0,4,3.0,1.0,7.0,2.0,21.0,1.0
139,684.0,1331.0,251.0,30.0,55000000.0,20.0,2.0,2.0,2.0,669.0,2.0,2.0,7.0,12.0,15.23552131652832,2.0,110.0,3.0,1.0,37.0,9.0,1992.0,1.0,4,3.0,2.0,7.0,2.0,31.0,1.0
140,231.0,591.0,348.0,25.0,6500000.0,10.0,3.0,2.0,1.0,780.0,2.0,2.0,4.0,3.0,12.0,1.0,111.0,2.0,1.0,18.0,9.0,2009.0,1.0,4,3.0,1.0,6.0,4.0,27.0,5.0
141,710.0,1054.0,985.0,27.0,28170000.0,20.0,2.0,2.0,1.0,741.0,2.0,2.0,1.0,3.0,21.509897232055664,1.0,112.0,1.0,1.0,37.0,9.0,1984.0,1.0,3,3.0,1.0,1.0,3.0,54.0,1.0
142,1098.0,470.0,421.0,28.0,20000000.0,10.0,3.0,2.0,2.0,102.0,7.0,4.0,8.0,17.0,21.0,1.0,113.0,1.0,1.0,37.0,9.0,2007.0,1.0,4,3.0,1.0,7.0,3.0,21.0,1.0
143,1098.0,470.0,421.0,30.0,20000000.0,20.0,2.0,2.0,2.0,102.0,3.0,6.0,8.0,17.0,21.0,1.0,113.0,3.0,1.0,37.0,9.0,2007.0,1.0,3,3.0,2.0,7.0,3.0,31.0,1.0
144,1437.0,716.0,978.0,26.0,100000000.0,10.0,3.0,2.0,1.0,397.0,7.0,7.0,1.0,3.0,17.0,2.0,114.0,1.0,2.0,37.0,9.0,2004.0,1.0,3,3.0,1.0,1.0,3.0,24.0,1.0
145,1437.0,716.0,978.0,30.0,100000000.0,10.0,3.0,2.0,2.0,397.0,7.0,7.0,1.0,3.0,17.0,1.0,114.0,1.0,3.0,37.0,9.0,2004.0,1.0,2,3.0,1.0,1.0,3.0,35.0,1.0
146,1731.0,849.0,450.0,28.0,30000000.0,20.0,2.0,2.0,1.0,550.0,6.0,6.0,1.0,10.0,19.0,1.0,115.0,1.0,2.0,37.0,9.0,2009.0,1.0,4,3.0,2.0,2.0,4.0,55.0,5.0
147,1794.0,1588.0,961.0,30.0,40000000.0,10.0,3.0,2.0,2.0,142.0,7.0,2.0,1.0,19.0,21.0,2.0,116.0,1.0,3.0,37.0,9.0,2007.0,1.0,3,3.0,1.0,1.0,4.0,35.0,1.0
148,1293.0,1668.0,1893.0,26.0,202485648.0,21.0,2.0,2.0,1.0,812.0,1.0,1.0,10.0,15.0,1.6972752809524536,1.0,117.0,1.0,3.0,21.0,15.0,2008.0,1.0,5,3.0,2.0,7.0,4.0,50.0,5.0
149,1800.0,828.0,845.0,26.0,136785264.0,21.0,2.0,2.0,1.0,469.0,2.0,2.0,10.0,18.0,13.700496673583984,2.0,118.0,1.0,2.0,37.0,9.0,1990.0,1.0,5,3.0,2.0,1.0,4.0,50.0,1.0
150,271.0,1720.0,1836.0,26.0,21000000.0,21.0,2.0,3.0,1.0,589.0,5.0,5.0,10.0,21.0,22.0,1.0,119.0,1.0,1.0,23.0,8.0,2007.0,2.0,2,3.0,2.0,7.0,4.0,50.0,1.0
151,1649.0,1240.0,1944.0,30.0,116679392.0,10.0,3.0,2.0,1.0,360.0,2.0,2.0,1.0,8.0,21.0,2.0,120.0,1.0,2.0,37.0,9.0,1983.0,1.0,5,3.0,1.0,1.0,3.0,35.0,1.0
152,1439.0,1953.0,1742.0,28.0,85000000.0,20.0,2.0,2.0,1.0,568.0,7.0,7.0,7.0,12.0,18.0,1.0,107.0,1.0,1.0,37.0,9.0,2005.0,1.0,3,3.0,2.0,1.0,4.0,56.0,5.0
153,1507.0,69.0,1142.0,27.0,76380816.0,20.0,2.0,2.0,1.0,472.0,3.0,6.0,4.0,1.0,19.0,1.0,121.0,1.0,2.0,21.0,15.0,2008.0,1.0,2,3.0,1.0,1.0,2.0,25.0,1.0
154,541.0,948.0,891.0,28.0,30000000.0,10.0,3.0,2.0,1.0,705.0,7.0,2.0,4.0,3.0,12.0,1.0,122.0,1.0,1.0,37.0,9.0,2009.0,1.0,5,3.0,1.0,2.0,2.0,21.0,5.0
155,660.0,1874.0,1848.0,28.0,25000000.0,10.0,3.0,2.0,2.0,782.0,4.0,2.0,8.0,10.0,21.0,1.0,123.0,1.0,1.0,37.0,9.0,2007.0,1.0,3,3.0,1.0,7.0,4.0,21.0,5.0
156,660.0,1874.0,1848.0,30.0,25000000.0,20.0,2.0,2.0,2.0,782.0,2.0,2.0,8.0,10.0,21.0,1.0,123.0,3.0,1.0,37.0,9.0,2007.0,1.0,4,3.0,2.0,7.0,4.0,31.0,5.0
157,979.0,1344.0,366.0,28.0,20000000.0,20.0,2.0,2.0,2.0,274.0,4.0,7.0,7.0,4.451544761657715,5.770802974700928,1.0,124.0,1.0,2.0,37.0,9.0,2007.0,1.0,3,4.0,2.0,2.0,1.0,55.0,5.0
158,699.0,745.0,1503.0,28.0,16000000.0,10.0,3.0,2.0,2.0,104.0,2.0,2.0,7.0,10.0,15.0,1.0,125.0,1.0,1.0,37.0,9.0,2000.0,1.0,4,3.0,1.0,2.0,2.0,21.0,1.0
159,370.0,1404.0,1964.0,28.0,20000000.0,20.0,2.0,2.0,1.0,603.0,4.0,4.0,7.0,8.0,21.619293212890625,1.0,109.0,3.0,1.0,37.0,9.0,2009.0,2.0,4,3.0,1.0,3.0,4.0,48.0,5.0
160,228.0,1813.0,764.0,27.0,201963536.0,20.0,2.0,1.0,2.0,97.0,1.0,1.0,10.0,7.0,15.181575775146484,1.0,126.0,1.0,1.0,28.0,24.0,2003.0,1.0,4,3.0,1.0,1.0,3.0,25.0,5.0
161,1622.0,699.0,497.0,27.0,190000000.0,20.0,2.0,2.0,1.0,396.0,6.0,6.0,1.0,3.0,19.0,1.0,99.0,1.0,3.0,37.0,9.0,2010.0,1.0,1,3.0,1.0,2.0,3.0,25.0,5.0
162,1244.0,987.0,1480.0,28.0,201959712.0,20.0,2.0,2.0,1.0,325.0,7.0,7.0,14.0,21.0,1.8071519136428833,1.0,127.0,3.0,2.0,31.0,25.0,2009.0,1.0,2,3.0,1.0,3.0,4.0,57.0,5.0
163,1833.0,154.0,1738.0,28.0,280262112.0,20.0,2.0,2.0,1.0,65.0,2.0,2.0,9.0,7.0,13.7141752243042,1.0,38.0,1.0,1.0,36.0,9.0,2010.0,1.0,5,3.0,1.0,2.0,4.0,57.0,5.0
164,370.0,1404.0,1964.0,28.0,20000000.0,20.0,2.0,2.0,1.0,603.0,2.0,7.0,7.0,8.0,4.610079765319824,1.0,109.0,1.0,1.0,37.0,9.0,2009.0,1.0,4,3.0,1.0,3.0,4.0,57.0,5.0
165,1098.0,470.0,421.0,26.0,20000000.0,10.0,3.0,2.0,2.0,102.0,4.0,4.0,8.0,17.0,21.0,1.0,113.0,1.0,2.0,37.0,9.0,2007.0,1.0,3,3.0,2.0,3.0,3.0,33.0,1.0
166,541.0,948.0,891.0,26.0,30000000.0,10.0,3.0,2.0,1.0,705.0,2.0,2.0,4.0,3.0,12.0,1.0,122.0,1.0,2.0,37.0,9.0,2009.0,1.0,4,3.0,2.0,2.0,2.0,33.0,1.0
167,699.0,745.0,1503.0,26.0,16000000.0,10.0,3.0,2.0,2.0,104.0,7.0,7.0,7.0,10.0,15.0,1.0,125.0,1.0,1.0,37.0,9.0,2000.0,1.0,2,3.0,2.0,2.0,2.0,33.0,1.0
168,507.0,1753.0,1231.0,274.37298583984375,11700000.0,3.0,5.0,2.0,1.0,806.0,7.0,1.0,1.0,6.0,10.0,1.0,128.0,1.0,2.0,15.0,4.0,2009.0,1.0,5,3.0,2.0,2.0,4.0,26.0,5.0
169,507.0,1753.0,1231.0,28.0,11700000.0,20.0,2.0,2.0,1.0,806.0,2.0,2.0,1.0,6.0,10.0,1.0,128.0,3.0,3.0,15.0,4.0,2009.0,1.0,5,3.0,1.0,2.0,3.0,42.0,5.0
170,1622.0,699.0,497.0,28.0,190000000.0,20.0,2.0,1.0,1.0,396.0,7.0,7.0,1.0,3.0,19.0,1.0,99.0,3.0,1.0,37.0,9.0,2010.0,1.0,2,3.0,1.0,1.0,3.0,42.0,5.0
171,1244.0,987.0,1480.0,28.0,182624480.0,20.0,2.0,1.0,1.0,325.0,4.0,7.0,14.0,21.0,15.72441291809082,1.0,127.0,3.0,1.0,31.0,25.0,2009.0,1.0,3,3.0,1.0,3.0,3.0,48.0,5.0
172,1394.0,1387.0,1522.0,27.0,277845888.0,20.0,2.0,1.0,1.0,815.0,1.0,1.0,10.0,14.2860107421875,13.536981582641602,1.0,102.0,1.0,1.0,39.0,26.0,1986.0,1.0,3,3.0,1.0,2.0,3.0,25.0,1.0
173,251.0,165.0,193.0,26.0,140000000.0,10.0,3.0,1.0,1.0,503.0,7.0,7.0,1.0,3.0,19.0,2.0,129.0,1.0,2.0,37.0,9.0,1998.0,1.0,4,3.0,1.0,1.0,3.0,24.0,2.0
174,426.0,1657.0,568.0,28.0,250000000.0,20.0,2.0,2.0,1.0,181.0,4.0,4.0,1.0,3.0,12.0,2.0,130.0,1.0,2.0,36.0,9.0,2009.0,1.0,4,3.0,2.0,1.0,4.0,55.0,5.0
175,231.0,591.0,348.0,26.0,6500000.0,10.0,3.0,1.0,1.0,780.0,2.0,7.0,4.0,3.0,12.0,1.0,111.0,2.0,2.0,18.0,9.0,2009.0,1.0,3,3.0,2.0,2.0,3.0,28.0,5.0
176,251.0,165.0,193.0,28.0,140000000.0,10.0,3.0,1.0,2.0,503.0,3.0,2.0,1.0,3.0,19.0,2.0,129.0,1.0,1.0,37.0,9.0,1998.0,1.0,4,3.0,1.0,2.0,3.0,21.0,5.0
177,1221.1416015625,1012.1425170898438,868.12841796875,26.0,100000.0,21.0,2.0,1.0,2.0,297.0,2.0,1.0,9.0,14.489933967590332,12.595906257629395,1.0,131.0,1.0,1.0,9.0,5.0,2006.0,1.0,5,3.0,2.0,7.0,3.0,50.0,5.0
178,20.0,1151.0,1887.0,28.0,40000000.0,20.0,2.0,1.0,2.0,565.0,2.0,7.0,1.0,3.0,19.0,1.0,104.0,3.0,1.0,37.0,9.0,2010.0,1.0,4,3.0,1.0,3.0,3.0,48.0,5.0
179,1331.0,1097.0,456.0,26.0,45000000.0,21.0,2.0,1.0,1.0,145.0,3.0,2.0,1.0,3.0,8.0,1.0,132.0,1.0,2.0,37.0,9.0,1994.0,1.0,4,3.0,2.0,1.0,3.0,50.0,2.0
180,519.0,1768.0,762.0,28.0,1500000.0,20.0,2.0,1.0,1.0,646.0,4.0,7.0,14.0,19.0,10.997537612915039,1.0,133.0,3.0,2.0,36.0,9.0,1990.0,1.0,3,3.0,1.0,2.0,4.0,42.0,2.0
181,172.0,694.0,1596.0,28.0,5372848.0,20.0,2.0,1.0,2.0,567.0,5.0,5.0,10.0,7.0,13.595800399780273,1.0,134.0,1.0,2.0,37.0,9.0,2010.0,1.0,2,3.0,2.0,2.0,3.0,56.0,2.0
182,223.0,358.0,1348.0,28.0,70000000.0,20.0,2.0,1.0,1.0,624.0,6.0,6.0,10.0,21.0,22.0,1.0,135.0,1.0,2.0,37.0,9.0,2009.0,1.0,4,3.0,2.0,1.0,1.0,55.0,5.0
183,973.0,1086.0,287.0,27.0,35000000.0,20.0,2.0,1.0,1.0,200.0,7.0,7.0,1.0,3.0,10.0,1.0,136.0,1.0,2.0,21.0,9.0,2010.0,1.0,1,1.0,1.0,1.0,3.0,59.0,5.0
184,881.0,1994.0,335.0,27.0,25000000.0,20.0,2.0,1.0,1.0,749.0,7.0,7.0,1.0,3.0,8.0,1.0,137.0,3.0,1.0,37.0,9.0,2010.0,1.0,3,3.0,1.0,2.0,3.0,41.0,5.0
185,20.0,1151.0,1887.0,28.0,40000000.0,10.0,3.0,1.0,1.0,565.0,7.0,7.0,1.0,3.0,19.0,1.0,104.0,1.0,1.0,37.0,9.0,2010.0,1.0,3,3.0,1.0,1.0,2.0,21.0,5.0
186,1169.0,169.0,1265.0,27.0,80000000.0,20.0,2.0,1.0,1.0,490.0,3.0,1.0,10.0,17.0,21.0,1.0,138.0,1.0,3.0,37.0,9.0,2010.0,1.0,3,3.0,1.0,1.0,3.0,59.0,5.0
187,384.0,1357.0,284.0,28.0,6900000.0,10.0,3.0,1.0,2.0,139.0,5.0,2.0,1.0,23.0,13.662921905517578,2.0,139.0,1.0,2.0,37.0,9.0,1985.0,1.0,4,3.0,1.0,1.0,3.0,21.0,5.0
188,1622.0,699.0,497.0,28.0,190000000.0,10.0,3.0,2.0,1.0,396.0,2.0,2.0,1.0,3.0,19.0,1.0,99.0,1.0,1.0,37.0,9.0,2010.0,1.0,5,3.0,1.0,1.0,3.0,21.0,5.0
189,574.0,891.0,1675.0,27.0,137000000.0,20.0,2.0,1.0,1.0,48.0,7.0,7.0,1.0,19.0,14.053116798400879,2.0,179.0,1.0,2.0,37.0,9.0,2003.0,1.0,2,3.0,1.0,1.0,4.0,59.0,1.0
190,1953.0,1267.0,589.0,27.0,100000000.0,20.0,2.0,3.0,1.0,9.0,2.0,2.0,1.0,7.0,8.0,1.0,68.0,1.0,2.0,37.0,9.0,2010.0,2.0,3,3.0,1.0,1.0,1.0,25.0,1.0
191,1871.0,188.0,508.0,27.0,30000000.0,20.0,2.0,2.0,2.0,726.0,2.0,2.0,4.0,3.0,7.0,1.0,140.0,1.0,1.0,37.0,9.0,2004.0,2.0,3,3.0,1.0,1.0,1.0,25.0,1.0
192,414.0,1826.0,897.0,28.0,60000000.0,20.0,2.0,2.0,1.0,287.0,4.0,2.0,4.0,3.0,12.0,1.0,141.0,3.0,2.0,37.0,9.0,2009.0,1.0,5,3.0,1.0,2.0,4.0,42.0,5.0
193,1833.0,154.0,1738.0,28.0,279524288.0,20.0,2.0,2.0,1.0,65.0,4.0,4.0,9.0,7.0,12.33517074584961,1.0,38.0,3.0,2.0,36.0,9.0,2010.0,1.0,5,3.0,1.0,2.0,3.0,42.0,5.0
194,747.0,1181.0,435.0,157.5699920654297,150000000.0,3.0,5.0,2.0,2.0,248.0,7.0,7.0,1.0,12.0,19.0,2.0,142.0,1.0,1.0,37.0,9.0,2009.0,1.0,4,3.0,2.0,1.0,3.0,60.0,1.0
195,437.0,1795.0,1374.0,28.0,20000000.0,10.0,3.0,2.0,1.0,666.0,2.0,7.0,1.0,3.0,8.0,1.0,66.0,1.0,2.0,37.0,9.0,2010.0,2.0,3,3.0,1.0,1.0,2.0,21.0,5.0
196,582.12353515625,917.3175048828125,1036.91455078125,26.0,100000.0,21.0,2.0,2.0,1.0,297.0,2.0,1.0,9.0,8.701530456542969,21.656639099121094,2.0,131.0,1.0,1.0,9.0,5.0,2006.0,1.0,5,3.0,2.0,2.0,3.0,50.0,5.0
197,719.0,368.0,1914.0,26.0,18000000.0,21.0,2.0,2.0,1.0,756.0,7.0,7.0,3.0,12.0,17.0,1.0,39.0,1.0,1.0,36.0,9.0,2009.0,1.0,3,3.0,2.0,2.0,4.0,50.0,5.0
198,142.0,38.0,708.0,25.0,157408912.0,10.0,3.0,2.0,1.0,551.0,2.0,7.0,7.0,12.373486518859863,8.830794334411621,1.0,143.0,1.0,2.0,4.0,3.0,2006.0,1.0,4,3.0,1.0,2.0,4.0,27.0,1.0
199,1592.0,937.0,755.0,28.0,27000000.0,20.0,2.0,3.0,2.0,130.0,4.0,7.0,14.0,17.0,21.0,1.0,144.0,3.0,1.0,37.0,9.0,2009.0,1.0,4,3.0,1.0,3.0,4.0,48.0,5.0
200,1466.0,146.0,117.0,27.0,156302400.0,20.0,2.0,2.0,1.0,370.0,2.0,2.0,7.0,12.950270652770996,15.941597938537598,1.0,145.0,1.0,1.0,11.0,7.0,1970.0,2.0,4,3.0,1.0,2.0,3.0,25.0,1.0
201,1659.0,290.0,1303.0,27.0,200000000.0,20.0,2.0,2.0,1.0,650.0,7.0,7.0,1.0,3.0,10.0,1.0,83.0,1.0,1.0,37.0,9.0,2010.0,2.0,3,3.0,1.0,1.0,1.0,25.0,1.0
202,998.0,960.0,1319.0,28.0,47000000.0,20.0,2.0,2.0,1.0,348.0,2.0,2.0,1.0,10.0,23.0,1.0,146.0,3.0,1.0,37.0,9.0,2010.0,1.0,4,3.0,1.0,2.0,3.0,42.0,5.0
203,639.0,490.0,695.0,27.0,178021936.0,20.0,2.0,2.0,1.0,111.0,2.0,2.0,7.0,10.0,20.0,1.0,147.0,1.0,1.0,22.0,25.0,2008.0,2.0,4,3.0,1.0,1.0,2.0,25.0,1.0
204,817.0,1745.0,448.0,27.0,6000000.0,20.0,2.0,2.0,1.0,278.0,4.0,2.0,3.0,7.0,10.0,1.0,155.0,1.0,1.0,37.0,9.0,2007.0,2.0,3,3.0,1.0,2.0,2.0,25.0,1.0
205,1638.0,1078.0,1317.0,27.0,3000000.0,20.0,2.0,2.0,1.0,363.0,4.0,4.0,1.0,14.0,19.0,1.0,148.0,1.0,1.0,37.0,9.0,1988.0,2.0,4,3.0,1.0,2.0,3.0,25.0,1.0
206,710.0,1660.0,1716.0,30.0,28000000.0,10.0,3.0,2.0,1.0,650.0,2.0,2.0,10.0,19.0,21.0,2.0,149.0,1.0,1.0,37.0,9.0,1982.0,1.0,5,3.0,1.0,1.0,3.0,35.0,1.0
207,1495.0,747.0,704.0,28.0,75000000.0,20.0,2.0,2.0,2.0,106.0,4.0,2.0,1.0,19.0,21.0,2.0,150.0,1.0,2.0,37.0,9.0,2000.0,1.0,5,3.0,2.0,2.0,2.0,55.0,1.0
208,1495.0,747.0,753.0,28.0,110000000.0,20.0,2.0,2.0,1.0,106.0,4.0,1.0,1.0,19.0,21.0,2.0,151.0,1.0,2.0,37.0,9.0,2003.0,1.0,5,3.0,2.0,1.0,4.0,55.0,5.0
209,747.0,704.0,753.0,28.0,210000000.0,20.0,2.0,2.0,1.0,99.0,4.0,2.0,1.0,19.0,21.0,2.0,152.0,1.0,2.0,37.0,9.0,2006.0,1.0,5,3.0,2.0,2.0,1.0,55.0,5.0
210,1696.0,1108.0,1123.0,28.0,65000000.0,20.0,2.0,2.0,1.0,521.0,1.0,2.0,7.0,10.0,18.0,1.0,156.0,1.0,2.0,37.0,9.0,2008.0,1.0,4,3.0,2.0,1.0,4.0,55.0,1.0
211,1696.0,1108.0,1123.0,28.0,100000000.0,20.0,2.0,2.0,1.0,521.0,4.0,2.0,7.0,10.0,18.0,1.0,157.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,3.0,2.0,1.0,4.0,55.0,1.0
212,1227.0,1314.0,462.0,27.0,3000000.0,20.0,2.0,2.0,1.0,535.0,7.0,7.0,3.0,7.0,12.0,2.0,153.0,1.0,1.0,37.0,9.0,2006.0,1.0,3,1.0,1.0,1.0,4.0,59.0,1.0
213,80.0,552.0,41.0,28.0,1000000.0,10.0,3.0,2.0,2.0,614.0,7.0,7.0,7.0,10.0,12.29855728149414,1.0,154.0,1.0,2.0,37.0,9.0,2005.0,2.0,2,3.0,1.0,1.0,2.0,21.0,5.0
214,747.0,1181.0,435.0,28.0,150000000.0,10.0,3.0,2.0,1.0,248.0,5.0,7.0,1.0,12.0,19.0,1.0,142.0,1.0,2.0,37.0,9.0,2009.0,2.0,3,3.0,1.0,1.0,3.0,21.0,5.0
215,6.0,366.0,1437.0,28.0,28000000.0,20.0,2.0,2.0,2.0,497.0,2.0,7.0,1.0,8.0,21.0,1.0,67.0,1.0,1.0,36.0,9.0,2010.0,1.0,3,3.0,1.0,3.0,4.0,57.0,5.0
216,1233.0,835.0,644.0,28.0,10000000.0,20.0,2.0,2.0,1.0,560.0,4.0,4.0,1.0,3.0,4.61817741394043,1.0,54.0,1.0,3.0,11.0,9.0,2009.0,1.0,2,3.0,1.0,3.0,4.0,57.0,5.0
217,1169.0,1088.0,997.0,28.0,160000000.0,20.0,2.0,1.0,1.0,135.0,7.0,2.0,1.0,17.0,19.0,1.0,47.0,2.0,1.0,37.0,9.0,2010.0,1.0,5,3.0,1.0,2.0,3.0,61.0,2.0
