,userid,itemid,Time,Location,Companion,rating
2584,1028,18,2.0,2.0,3.0,3
2585,1028,56,2.0,2.0,3.0,3
2586,1028,35,2.0,2.0,3.0,4
2587,1028,2,2.0,2.0,3.0,2
2588,1028,52,2.0,2.0,3.0,5
2589,1028,76,2.0,2.0,3.0,4
2590,1028,58,2.0,2.0,3.0,4
2591,1028,33,2.0,2.0,3.0,5
2592,1028,6,2.0,2.0,3.0,4
2593,1028,31,2.0,2.0,3.0,4
2594,1028,4,2.0,2.0,3.0,3
2595,1028,45,2.0,2.0,3.0,4
2596,1028,1,2.0,2.0,3.0,2
2597,1028,0,2.0,2.0,3.0,3
2598,1028,64,1.0,1.0,1.0,1
2599,1028,28,1.0,1.0,1.0,3
2600,1028,50,1.0,1.0,1.0,2
2601,1028,64,2.0,1.0,1.0,1
2602,1028,28,2.0,1.0,1.0,2
2603,1028,50,2.0,1.0,1.0,2
2604,1028,64,2.0,2.0,3.0,2
2605,1028,28,2.0,2.0,3.0,2
2606,1028,50,2.0,2.0,3.0,2
2607,1006,38,1.0,1.0,1.0,5
2608,1006,8,1.0,1.0,1.0,4
2609,1006,18,1.0,1.0,1.0,4
2610,1006,36,1.0,1.0,1.0,5
2611,1006,2,1.0,1.0,1.0,5
2612,1006,22,1.0,1.0,1.0,5
2613,1006,6,1.0,1.0,1.0,5
2614,1006,29,1.0,1.0,1.0,4
2615,1006,1,1.0,1.0,1.0,5
2616,1006,7,1.0,1.0,1.0,4
2617,1006,72,1.0,1.0,1.0,4
2618,1006,55,1.0,1.0,1.0,5
2619,1006,40,1.0,1.0,1.0,3
2620,1006,44,1.0,1.0,1.0,4
2621,1006,3,1.0,1.0,1.0,5
2622,1006,10,1.0,1.0,1.0,4
2623,1006,49,1.0,1.0,1.0,4
2624,1006,56,1.0,1.0,1.0,2
2625,1006,35,1.0,1.0,1.0,3
2626,1006,52,1.0,1.0,1.0,2
2627,1006,37,1.0,1.0,1.0,2
2628,1006,31,1.0,1.0,1.0,2
2629,1006,11,1.0,1.0,1.0,2
2630,1006,42,1.0,1.0,1.0,1
2631,1006,75,1.0,1.0,1.0,1
2632,1006,53,1.0,1.0,1.0,2
2633,1006,38,1.0,2.0,1.0,4
2634,1006,8,1.0,2.0,1.0,5
2635,1006,18,1.0,2.0,1.0,3
2636,1006,36,1.0,2.0,1.0,3
2637,1006,2,1.0,2.0,1.0,3
2638,1006,22,1.0,2.0,1.0,5
2639,1006,6,1.0,2.0,1.0,5
2640,1006,29,1.0,2.0,1.0,3
2641,1006,1,1.0,2.0,1.0,3
2642,1006,7,1.0,2.0,1.0,3
2643,1006,72,1.0,2.0,1.0,3
2644,1006,55,1.0,2.0,1.0,5
2645,1006,40,1.0,2.0,1.0,4
2646,1006,44,1.0,2.0,1.0,4
2647,1006,3,1.0,2.0,1.0,5
2648,1006,10,1.0,2.0,1.0,3
2649,1006,49,1.0,2.0,1.0,4
2650,1006,38,2.0,1.0,1.0,4
2651,1006,8,2.0,1.0,1.0,5
2652,1006,18,2.0,1.0,1.0,4
2653,1006,36,2.0,1.0,1.0,4
2654,1006,2,2.0,1.0,1.0,4
2655,1006,22,2.0,1.0,1.0,5
2656,1006,6,2.0,1.0,1.0,5
2657,1006,29,2.0,1.0,1.0,3
2658,1006,1,2.0,1.0,1.0,3
2659,1006,7,2.0,1.0,1.0,4
2660,1006,72,2.0,1.0,1.0,4
2661,1006,55,2.0,1.0,1.0,5
2662,1006,40,2.0,1.0,1.0,4
2663,1006,44,2.0,1.0,1.0,3
2664,1006,3,2.0,1.0,1.0,5
2665,1006,10,2.0,1.0,1.0,4
2666,1006,49,2.0,1.0,1.0,5
2667,1006,56,1.0,2.0,3.0,1
2668,1006,35,1.0,2.0,3.0,1
2669,1006,52,1.0,2.0,3.0,1
2670,1006,37,1.0,2.0,3.0,1
2671,1006,31,1.0,2.0,3.0,1
2672,1006,11,1.0,2.0,3.0,2
2673,1006,42,1.0,2.0,3.0,1
2674,1006,75,1.0,2.0,3.0,1
2675,1006,53,1.0,2.0,3.0,2
2676,1006,56,2.0,2.0,3.0,1
2677,1006,35,2.0,2.0,3.0,2
2678,1006,52,2.0,2.0,3.0,1
2679,1006,37,2.0,2.0,3.0,1
2680,1006,31,2.0,2.0,3.0,1
2681,1006,11,2.0,2.0,3.0,3
2682,1006,42,2.0,2.0,3.0,1
2683,1006,75,2.0,2.0,3.0,1
2684,1006,53,2.0,2.0,3.0,2
2685,1015,51,1.0,1.0,1.0,4
2686,1015,14,1.0,1.0,1.0,3
2687,1015,26,1.0,1.0,1.0,4
2688,1015,23,1.0,1.0,1.0,3
2689,1015,74,1.0,1.0,1.0,5
2690,1015,19,1.0,1.0,1.0,5
2691,1015,39,1.0,1.0,1.0,4
2692,1015,6,1.0,1.0,1.0,5
2693,1015,31,1.0,1.0,1.0,5
2694,1015,17,1.0,1.0,1.0,5
2695,1015,4,1.0,1.0,1.0,5
2696,1015,45,1.0,1.0,1.0,5
2697,1015,25,1.0,1.0,1.0,3
2698,1015,1,1.0,1.0,1.0,5
2699,1015,64,1.0,1.0,1.0,4
2700,1015,9,1.0,1.0,1.0,3
2701,1015,7,1.0,1.0,1.0,2
2702,1015,72,1.0,1.0,1.0,4
2703,1015,0,1.0,1.0,1.0,5
2704,1015,3,1.0,1.0,1.0,4
2705,1015,10,1.0,1.0,1.0,5
2706,1015,33,1.0,1.0,1.0,2
2707,1015,42,1.0,1.0,1.0,1
2708,1015,50,1.0,1.0,1.0,1
2709,1015,51,1.0,2.0,1.0,5
2710,1015,14,1.0,2.0,1.0,4
2711,1015,26,1.0,2.0,1.0,4
2712,1015,23,1.0,2.0,1.0,4
2713,1015,74,1.0,2.0,1.0,5
2714,1015,19,1.0,2.0,1.0,4
2715,1015,39,1.0,2.0,1.0,4
2716,1015,6,1.0,2.0,1.0,5
2717,1015,31,1.0,2.0,1.0,5
2718,1015,17,1.0,2.0,1.0,5
2719,1015,4,1.0,2.0,1.0,5
2720,1015,45,1.0,2.0,1.0,4
2721,1015,25,1.0,2.0,1.0,2
2722,1015,1,1.0,2.0,1.0,5
2723,1015,64,1.0,2.0,1.0,3
2724,1015,9,1.0,2.0,1.0,2
2725,1015,7,1.0,2.0,1.0,1
2726,1015,72,1.0,2.0,1.0,4
2727,1015,0,1.0,2.0,1.0,5
2728,1015,3,1.0,2.0,1.0,3
2729,1015,10,1.0,2.0,1.0,5
2730,1015,51,1.0,2.0,3.0,2
2731,1015,14,1.0,2.0,3.0,2
2732,1015,26,1.0,2.0,3.0,3
2733,1015,23,1.0,2.0,3.0,3
2734,1015,74,1.0,2.0,3.0,4
2735,1015,19,1.0,2.0,3.0,5
2736,1015,39,1.0,2.0,3.0,5
2737,1015,6,1.0,2.0,3.0,2
2738,1015,31,1.0,2.0,3.0,4
2739,1015,17,1.0,2.0,3.0,3
2740,1015,4,1.0,2.0,3.0,4
2741,1015,45,1.0,2.0,3.0,3
2742,1015,25,1.0,2.0,3.0,4
2743,1015,1,1.0,2.0,3.0,5
2744,1015,64,1.0,2.0,3.0,3
2745,1015,9,1.0,2.0,3.0,3
2746,1015,7,1.0,2.0,3.0,1
2747,1015,72,1.0,2.0,3.0,5
2748,1015,0,1.0,2.0,3.0,4
2749,1015,3,1.0,2.0,3.0,5
2750,1015,10,1.0,2.0,3.0,4
2751,1015,33,1.0,2.0,1.0,1
2752,1015,42,1.0,2.0,1.0,1
2753,1015,50,1.0,2.0,1.0,1
2754,1015,33,1.0,2.0,3.0,1
2755,1015,42,1.0,2.0,3.0,1
2756,1015,50,1.0,2.0,3.0,1
2757,1041,38,1.0,1.0,1.0,4
2758,1041,14,1.0,1.0,1.0,3
2759,1041,74,1.0,1.0,1.0,5
2760,1041,41,1.0,1.0,1.0,4
2761,1041,34,1.0,1.0,1.0,4
2762,1041,33,1.0,1.0,1.0,3
2763,1041,6,1.0,1.0,1.0,4
2764,1041,31,1.0,1.0,1.0,5
2765,1041,21,1.0,1.0,1.0,3
2766,1041,1,1.0,1.0,1.0,4
2767,1041,42,1.0,1.0,1.0,4
2768,1041,50,1.0,1.0,1.0,4
2769,1041,55,1.0,1.0,1.0,3
2770,1041,10,1.0,1.0,1.0,5
2771,1041,49,1.0,1.0,1.0,5
2772,1041,73,1.0,1.0,1.0,2
2773,1041,52,1.0,1.0,1.0,1
2774,1041,53,1.0,1.0,1.0,2
2775,1041,38,1.0,2.0,1.0,3
2776,1041,14,1.0,2.0,1.0,2
2777,1041,74,1.0,2.0,1.0,5
2778,1041,41,1.0,2.0,1.0,3
2779,1041,34,1.0,2.0,1.0,3
2780,1041,33,1.0,2.0,1.0,2
2781,1041,6,1.0,2.0,1.0,4
2782,1041,31,1.0,2.0,1.0,5
2783,1041,21,1.0,2.0,1.0,3
2784,1041,1,1.0,2.0,1.0,3
2785,1041,42,1.0,2.0,1.0,4
2786,1041,50,1.0,2.0,1.0,4
2787,1041,55,1.0,2.0,1.0,3
2788,1041,10,1.0,2.0,1.0,4
2789,1041,49,1.0,2.0,1.0,5
2790,1041,38,1.0,1.0,3.0,4
2791,1041,14,1.0,1.0,3.0,3
2792,1041,74,1.0,1.0,3.0,5
2793,1041,41,1.0,1.0,3.0,4
2794,1041,34,1.0,1.0,3.0,3
2795,1041,33,1.0,1.0,3.0,3
2796,1041,6,1.0,1.0,3.0,4
2797,1041,31,1.0,1.0,3.0,4
2798,1041,21,1.0,1.0,3.0,3
2799,1041,1,1.0,1.0,3.0,3
2800,1041,42,1.0,1.0,3.0,3
2801,1041,50,1.0,1.0,3.0,4
2802,1041,55,1.0,1.0,3.0,3
2803,1041,10,1.0,1.0,3.0,4
2804,1041,49,1.0,1.0,3.0,5
2805,1041,38,1.0,2.0,3.0,3
2806,1041,14,1.0,2.0,3.0,4
2807,1041,74,1.0,2.0,3.0,5
2808,1041,41,1.0,2.0,3.0,4
2809,1041,34,1.0,2.0,3.0,3
2810,1041,33,1.0,2.0,3.0,4
2811,1041,6,1.0,2.0,3.0,4
2812,1041,31,1.0,2.0,3.0,4
2813,1041,21,1.0,2.0,3.0,3
2814,1041,1,1.0,2.0,3.0,4
2815,1041,42,1.0,2.0,3.0,4
2816,1041,50,1.0,2.0,3.0,5
2817,1041,55,1.0,2.0,3.0,4
2818,1041,10,1.0,2.0,3.0,5
2819,1041,49,1.0,2.0,3.0,5
2820,1041,73,2.0,2.0,1.0,1
2821,1041,52,2.0,2.0,1.0,1
2822,1041,53,2.0,2.0,1.0,3
2823,1041,73,1.0,2.0,3.0,2
2824,1041,52,1.0,2.0,3.0,3
2825,1041,53,1.0,2.0,3.0,4
2826,1041,73,2.0,2.0,3.0,2
2827,1041,52,2.0,2.0,3.0,3
2828,1041,53,2.0,2.0,3.0,4
2829,1097,38,1.0,1.0,1.0,5
2830,1097,26,1.0,1.0,1.0,4
2831,1097,23,1.0,1.0,1.0,5
2832,1097,74,1.0,1.0,1.0,5
2833,1097,41,1.0,1.0,1.0,5
2834,1097,66,1.0,1.0,1.0,5
2835,1097,36,1.0,1.0,1.0,5
2836,1097,56,1.0,1.0,1.0,4
2837,1097,2,1.0,1.0,1.0,5
2838,1097,52,1.0,1.0,1.0,4
2839,1097,72,1.0,1.0,1.0,5
2840,1097,55,1.0,1.0,1.0,5
2841,1097,40,1.0,1.0,1.0,5
2842,1097,51,1.0,1.0,1.0,1
2843,1097,63,1.0,1.0,1.0,3
2844,1097,60,1.0,1.0,1.0,2
2845,1097,61,1.0,1.0,1.0,1
2846,1097,49,1.0,1.0,1.0,1
2847,1097,38,2.0,2.0,1.0,4
2848,1097,26,2.0,2.0,1.0,5
2849,1097,23,2.0,2.0,1.0,5
2850,1097,74,2.0,2.0,1.0,5
2851,1097,41,2.0,2.0,1.0,5
2852,1097,66,2.0,2.0,1.0,5
2853,1097,36,2.0,2.0,1.0,5
2854,1097,56,2.0,2.0,1.0,4
2855,1097,2,2.0,2.0,1.0,5
2856,1097,52,2.0,2.0,1.0,5
2857,1097,72,2.0,2.0,1.0,5
2858,1097,55,2.0,2.0,1.0,5
2859,1097,40,2.0,2.0,1.0,5
2860,1097,38,2.0,2.0,3.0,5
2861,1097,26,2.0,2.0,3.0,1
2862,1097,23,2.0,2.0,3.0,5
2863,1097,74,2.0,2.0,3.0,5
2864,1097,41,2.0,2.0,3.0,5
2865,1097,66,2.0,2.0,3.0,5
2866,1097,36,2.0,2.0,3.0,5
2867,1097,56,2.0,2.0,3.0,5
2868,1097,2,2.0,2.0,3.0,5
2869,1097,52,2.0,2.0,3.0,1
2870,1097,72,2.0,2.0,3.0,5
2871,1097,55,2.0,2.0,3.0,5
2872,1097,40,2.0,2.0,3.0,5
2873,1097,38,2.0,1.0,3.0,2
2874,1097,26,2.0,1.0,3.0,4
2875,1097,23,2.0,1.0,3.0,4
2876,1097,74,2.0,1.0,3.0,4
2877,1097,41,2.0,1.0,3.0,4
2878,1097,66,2.0,1.0,3.0,5
2879,1097,36,2.0,1.0,3.0,5
2880,1097,56,2.0,1.0,3.0,5
2881,1097,2,2.0,1.0,3.0,3
2882,1097,52,2.0,1.0,3.0,5
2883,1097,72,2.0,1.0,3.0,5
2884,1097,55,2.0,1.0,3.0,5
2885,1097,40,2.0,1.0,3.0,5
2886,1097,51,2.0,2.0,1.0,1
2887,1097,63,2.0,2.0,1.0,1
2888,1097,60,2.0,2.0,1.0,1
2889,1097,61,2.0,2.0,1.0,1
2890,1097,49,2.0,2.0,1.0,1
2891,1097,51,2.0,1.0,3.0,1
2892,1097,63,2.0,1.0,3.0,1
2893,1097,60,2.0,1.0,3.0,1
2894,1097,61,2.0,1.0,3.0,1
2895,1097,49,2.0,1.0,3.0,1
2896,1097,51,2.0,1.0,3.0,1
2897,1097,63,2.0,1.0,3.0,1
2898,1097,60,2.0,1.0,3.0,1
2899,1097,61,2.0,1.0,3.0,1
2900,1097,49,2.0,1.0,3.0,1
2901,1076,38,1.0,1.0,1.0,5
2902,1076,16,1.0,1.0,1.0,5
2903,1076,23,1.0,1.0,1.0,5
2904,1076,18,1.0,1.0,1.0,5
2905,1076,19,1.0,1.0,1.0,5
2906,1076,2,1.0,1.0,1.0,5
2907,1076,77,1.0,1.0,1.0,5
2908,1076,58,1.0,1.0,1.0,4
2909,1076,33,1.0,1.0,1.0,5
2910,1076,45,1.0,1.0,1.0,5
2911,1076,25,1.0,1.0,1.0,5
2912,1076,7,1.0,1.0,1.0,5
2913,1076,55,1.0,1.0,1.0,5
2914,1076,54,1.0,1.0,1.0,2
2915,1076,60,1.0,1.0,1.0,2
2916,1076,69,1.0,1.0,1.0,1
2917,1076,38,1.0,2.0,1.0,5
2918,1076,16,1.0,2.0,1.0,5
2919,1076,23,1.0,2.0,1.0,5
2920,1076,18,1.0,2.0,1.0,5
2921,1076,19,1.0,2.0,1.0,5
2922,1076,2,1.0,2.0,1.0,5
2923,1076,77,1.0,2.0,1.0,5
2924,1076,58,1.0,2.0,1.0,5
2925,1076,33,1.0,2.0,1.0,5
2926,1076,45,1.0,2.0,1.0,5
2927,1076,25,1.0,2.0,1.0,5
2928,1076,7,1.0,2.0,1.0,5
2929,1076,55,1.0,2.0,1.0,5
2930,1076,38,1.0,1.0,3.0,5
2931,1076,16,1.0,1.0,3.0,5
2932,1076,23,1.0,1.0,3.0,5
2933,1076,18,1.0,1.0,3.0,5
2934,1076,19,1.0,1.0,3.0,5
2935,1076,2,1.0,1.0,3.0,5
2936,1076,77,1.0,1.0,3.0,2
2937,1076,58,1.0,1.0,3.0,3
2938,1076,33,1.0,1.0,3.0,4
2939,1076,45,1.0,1.0,3.0,3
2940,1076,25,1.0,1.0,3.0,5
2941,1076,7,1.0,1.0,3.0,5
2942,1076,55,1.0,1.0,3.0,5
2943,1076,38,2.0,1.0,3.0,5
2944,1076,16,2.0,1.0,3.0,5
2945,1076,23,2.0,1.0,3.0,5
2946,1076,18,2.0,1.0,3.0,5
2947,1076,19,2.0,1.0,3.0,5
2948,1076,2,2.0,1.0,3.0,5
2949,1076,77,2.0,1.0,3.0,3
2950,1076,58,2.0,1.0,3.0,4
2951,1076,33,2.0,1.0,3.0,3
2952,1076,45,2.0,1.0,3.0,3
2953,1076,25,2.0,1.0,3.0,5
2954,1076,7,2.0,1.0,3.0,5
2955,1076,55,2.0,1.0,3.0,5
2956,1076,54,1.0,2.0,1.0,2
2957,1076,60,1.0,2.0,1.0,2
2958,1076,69,1.0,2.0,1.0,1
2959,1076,54,1.0,1.0,1.0,2
2960,1076,60,1.0,1.0,1.0,2
2961,1076,69,1.0,1.0,1.0,1
2962,1076,54,2.0,1.0,1.0,2
2963,1076,60,2.0,1.0,1.0,2
2964,1076,69,2.0,1.0,1.0,1
2965,1043,8,1.0,1.0,1.0,5
2966,1043,63,1.0,1.0,1.0,5
2967,1043,19,1.0,1.0,1.0,5
2968,1043,66,1.0,1.0,1.0,4
2969,1043,36,1.0,1.0,1.0,4
2970,1043,17,1.0,1.0,1.0,5
2971,1043,64,1.0,1.0,1.0,4
2972,1043,7,1.0,1.0,1.0,4
2973,1043,42,1.0,1.0,1.0,4
2974,1043,44,1.0,1.0,1.0,4
2975,1043,78,1.0,1.0,1.0,5
2976,1043,10,1.0,1.0,1.0,5
2977,1043,47,1.0,1.0,1.0,3
2978,1043,41,1.0,1.0,1.0,4
2979,1043,39,1.0,1.0,1.0,3
2980,1043,30,1.0,1.0,1.0,3
2981,1043,49,1.0,1.0,1.0,3
2982,1043,8,1.0,1.0,1.0,3
2983,1043,63,1.0,1.0,1.0,5
2984,1043,19,1.0,1.0,1.0,4
2985,1043,66,1.0,1.0,1.0,5
2986,1043,36,1.0,1.0,1.0,5
2987,1043,17,1.0,1.0,1.0,5
2988,1043,64,1.0,1.0,1.0,5
2989,1043,7,1.0,1.0,1.0,4
2990,1043,42,1.0,1.0,1.0,5
2991,1043,44,1.0,1.0,1.0,5
2992,1043,78,1.0,1.0,1.0,4
2993,1043,10,1.0,1.0,1.0,5
2994,1043,47,1.0,1.0,1.0,5
2995,1043,8,2.0,1.0,1.0,5
2996,1043,63,2.0,1.0,1.0,5
2997,1043,19,2.0,1.0,1.0,4
2998,1043,66,2.0,1.0,1.0,5
2999,1043,36,2.0,1.0,1.0,3
3000,1043,17,2.0,1.0,1.0,4
3001,1043,64,2.0,1.0,1.0,2
3002,1043,7,2.0,1.0,1.0,3
3003,1043,42,2.0,1.0,1.0,4
3004,1043,44,2.0,1.0,1.0,3
3005,1043,78,2.0,1.0,1.0,4
3006,1043,10,2.0,1.0,1.0,4
3007,1043,47,2.0,1.0,1.0,4
3008,1043,8,2.0,2.0,3.0,3
3009,1043,63,2.0,2.0,3.0,4
3010,1043,19,2.0,2.0,3.0,4
3011,1043,66,2.0,2.0,3.0,5
3012,1043,36,2.0,2.0,3.0,5
3013,1043,17,2.0,2.0,3.0,5
3014,1043,64,2.0,2.0,3.0,5
3015,1043,7,2.0,2.0,3.0,5
3016,1043,42,2.0,2.0,3.0,5
3017,1043,44,2.0,2.0,3.0,4
3018,1043,78,2.0,2.0,3.0,5
3019,1043,10,2.0,2.0,3.0,4
3020,1043,47,2.0,2.0,3.0,5
3021,1043,41,1.0,2.0,1.0,2
3022,1043,39,1.0,2.0,1.0,2
3023,1043,30,1.0,2.0,1.0,2
3024,1043,49,1.0,2.0,1.0,2
3025,1043,41,1.0,2.0,3.0,2
3026,1043,39,1.0,2.0,3.0,2
3027,1043,30,1.0,2.0,3.0,2
3028,1043,49,1.0,2.0,3.0,2
3029,1043,41,1.0,1.0,3.0,4
3030,1043,39,1.0,1.0,3.0,4
3031,1043,30,1.0,1.0,3.0,3
3032,1043,49,1.0,1.0,3.0,3
3033,1078,38,1.0,1.0,1.0,5
3034,1078,14,1.0,1.0,1.0,4
3035,1078,74,1.0,1.0,1.0,4
3036,1078,18,1.0,1.0,1.0,4
3037,1078,36,1.0,1.0,1.0,4
3038,1078,52,1.0,1.0,1.0,3
3039,1078,4,1.0,1.0,1.0,4
3040,1078,45,1.0,1.0,1.0,3
3041,1078,12,1.0,1.0,1.0,3
3042,1078,25,1.0,1.0,1.0,4
3043,1078,13,1.0,1.0,1.0,5
3044,1078,61,1.0,1.0,1.0,4
3045,1078,59,1.0,1.0,1.0,4
3046,1078,64,1.0,1.0,1.0,5
3047,1078,46,1.0,1.0,1.0,4
3048,1078,7,1.0,1.0,1.0,5
3049,1078,55,1.0,1.0,1.0,5
3050,1078,66,1.0,1.0,1.0,2
3051,1078,35,1.0,1.0,1.0,3
3052,1078,39,1.0,1.0,1.0,2
3053,1078,38,2.0,2.0,1.0,5
3054,1078,14,2.0,2.0,1.0,5
3055,1078,74,2.0,2.0,1.0,3
3056,1078,18,2.0,2.0,1.0,5
3057,1078,36,2.0,2.0,1.0,5
3058,1078,52,2.0,2.0,1.0,3
3059,1078,4,2.0,2.0,1.0,5
3060,1078,45,2.0,2.0,1.0,3
3061,1078,12,2.0,2.0,1.0,5
3062,1078,25,2.0,2.0,1.0,5
3063,1078,13,2.0,2.0,1.0,5
3064,1078,61,2.0,2.0,1.0,5
3065,1078,59,2.0,2.0,1.0,5
3066,1078,64,2.0,2.0,1.0,3
3067,1078,46,2.0,2.0,1.0,4
3068,1078,7,2.0,2.0,1.0,3
3069,1078,55,2.0,2.0,1.0,4
3070,1078,38,1.0,1.0,3.0,4
3071,1078,14,1.0,1.0,3.0,3
3072,1078,74,1.0,1.0,3.0,4
3073,1078,18,1.0,1.0,3.0,5
3074,1078,36,1.0,1.0,3.0,5
3075,1078,52,1.0,1.0,3.0,3
3076,1078,4,1.0,1.0,3.0,3
3077,1078,45,1.0,1.0,3.0,1
3078,1078,12,1.0,1.0,3.0,2
3079,1078,25,1.0,1.0,3.0,3
3080,1078,13,1.0,1.0,3.0,2
3081,1078,61,1.0,1.0,3.0,2
3082,1078,59,1.0,1.0,3.0,2
3083,1078,64,1.0,1.0,3.0,3
3084,1078,46,1.0,1.0,3.0,2
3085,1078,7,1.0,1.0,3.0,2
3086,1078,55,1.0,1.0,3.0,1
3087,1078,38,2.0,1.0,3.0,4
3088,1078,14,2.0,1.0,3.0,2
3089,1078,74,2.0,1.0,3.0,4
3090,1078,18,2.0,1.0,3.0,5
3091,1078,36,2.0,1.0,3.0,5
3092,1078,52,2.0,1.0,3.0,3
3093,1078,4,2.0,1.0,3.0,3
3094,1078,45,2.0,1.0,3.0,3
3095,1078,12,2.0,1.0,3.0,2
3096,1078,25,2.0,1.0,3.0,3
3097,1078,13,2.0,1.0,3.0,3
3098,1078,61,2.0,1.0,3.0,3
3099,1078,59,2.0,1.0,3.0,3
3100,1078,64,2.0,1.0,3.0,3
3101,1078,46,2.0,1.0,3.0,3
3102,1078,7,2.0,1.0,3.0,3
3103,1078,55,2.0,1.0,3.0,2
3104,1078,66,2.0,2.0,1.0,4
3105,1078,35,2.0,2.0,1.0,3
3106,1078,39,2.0,2.0,1.0,5
3107,1078,66,2.0,2.0,3.0,1
3108,1078,35,2.0,2.0,3.0,1
3109,1078,39,2.0,2.0,3.0,1
3110,1078,66,1.0,1.0,3.0,2
3111,1078,35,1.0,1.0,3.0,3
3112,1078,39,1.0,1.0,3.0,4
3113,1052,51,1.0,1.0,1.0,3
3114,1052,54,1.0,1.0,1.0,3
3115,1052,8,1.0,1.0,1.0,3
3116,1052,63,1.0,1.0,1.0,4
3117,1052,18,1.0,1.0,1.0,4
3118,1052,19,1.0,1.0,1.0,5
3119,1052,36,1.0,1.0,1.0,5
3120,1052,56,1.0,1.0,1.0,4
3121,1052,35,1.0,1.0,1.0,4
3122,1052,2,1.0,1.0,1.0,4
3123,1052,7,1.0,1.0,1.0,5
3124,1052,0,1.0,1.0,1.0,4
3125,1052,42,1.0,1.0,1.0,3
3126,1052,55,1.0,1.0,1.0,5
3127,1052,47,1.0,1.0,1.0,5
3128,1052,38,1.0,1.0,1.0,1
3129,1052,26,1.0,1.0,1.0,1
3130,1052,49,1.0,1.0,1.0,1
3131,1052,51,1.0,2.0,1.0,5
3132,1052,54,1.0,2.0,1.0,5
3133,1052,8,1.0,2.0,1.0,5
3134,1052,63,1.0,2.0,1.0,5
3135,1052,18,1.0,2.0,1.0,5
3136,1052,19,1.0,2.0,1.0,5
3137,1052,36,1.0,2.0,1.0,5
3138,1052,56,1.0,2.0,1.0,5
3139,1052,35,1.0,2.0,1.0,5
3140,1052,2,1.0,2.0,1.0,5
3141,1052,7,1.0,2.0,1.0,5
3142,1052,0,1.0,2.0,1.0,5
3143,1052,42,1.0,2.0,1.0,5
3144,1052,55,1.0,2.0,1.0,5
3145,1052,47,1.0,2.0,1.0,5
3146,1052,51,1.0,2.0,3.0,5
3147,1052,54,1.0,2.0,3.0,5
3148,1052,8,1.0,2.0,3.0,5
3149,1052,63,1.0,2.0,3.0,5
3150,1052,18,1.0,2.0,3.0,5
3151,1052,19,1.0,2.0,3.0,5
3152,1052,36,1.0,2.0,3.0,5
3153,1052,56,1.0,2.0,3.0,5
3154,1052,35,1.0,2.0,3.0,5
3155,1052,2,1.0,2.0,3.0,5
3156,1052,7,1.0,2.0,3.0,5
3157,1052,0,1.0,2.0,3.0,5
3158,1052,42,1.0,2.0,3.0,5
3159,1052,55,1.0,2.0,3.0,5
3160,1052,47,1.0,2.0,3.0,5
3161,1052,51,2.0,2.0,3.0,4
3162,1052,54,2.0,2.0,3.0,3
3163,1052,8,2.0,2.0,3.0,3
3164,1052,63,2.0,2.0,3.0,3
3165,1052,18,2.0,2.0,3.0,5
3166,1052,19,2.0,2.0,3.0,5
3167,1052,36,2.0,2.0,3.0,5
3168,1052,56,2.0,2.0,3.0,4
3169,1052,35,2.0,2.0,3.0,4
3170,1052,2,2.0,2.0,3.0,4
3171,1052,7,2.0,2.0,3.0,4
3172,1052,0,2.0,2.0,3.0,4
3173,1052,42,2.0,2.0,3.0,4
3174,1052,55,2.0,2.0,3.0,4
3175,1052,47,2.0,2.0,3.0,4
3176,1052,38,2.0,2.0,1.0,1
3177,1052,26,2.0,2.0,1.0,1
3178,1052,49,2.0,2.0,1.0,1
3179,1052,38,1.0,1.0,1.0,1
3180,1052,26,1.0,1.0,1.0,1
3181,1052,49,1.0,1.0,1.0,1
3182,1052,38,2.0,1.0,3.0,1
3183,1052,26,2.0,1.0,3.0,1
3184,1052,49,2.0,1.0,3.0,1
3185,1079,38,1.0,1.0,1.0,5
3186,1079,16,1.0,1.0,1.0,4
3187,1079,23,1.0,1.0,1.0,5
3188,1079,19,1.0,1.0,1.0,5
3189,1079,36,1.0,1.0,1.0,5
3190,1079,52,1.0,1.0,1.0,3
3191,1079,76,1.0,1.0,1.0,4
3192,1079,31,1.0,1.0,1.0,4
3193,1079,4,1.0,1.0,1.0,5
3194,1079,21,1.0,1.0,1.0,3
3195,1079,25,1.0,1.0,1.0,3
3196,1079,9,1.0,1.0,1.0,5
3197,1079,46,1.0,1.0,1.0,4
3198,1079,7,1.0,1.0,1.0,4
3199,1079,55,1.0,1.0,1.0,5
3200,1079,44,1.0,1.0,1.0,3
3201,1079,20,1.0,1.0,1.0,3
3202,1079,10,1.0,1.0,1.0,4
3203,1079,54,1.0,1.0,1.0,1
3204,1079,26,1.0,1.0,1.0,1
3205,1079,63,1.0,1.0,1.0,2
3206,1079,45,1.0,1.0,1.0,2
3207,1079,49,1.0,1.0,1.0,2
3208,1079,38,2.0,1.0,1.0,5
3209,1079,16,2.0,1.0,1.0,3
3210,1079,23,2.0,1.0,1.0,5
3211,1079,19,2.0,1.0,1.0,5
3212,1079,36,2.0,1.0,1.0,5
3213,1079,52,2.0,1.0,1.0,2
3214,1079,76,2.0,1.0,1.0,2
3215,1079,31,2.0,1.0,1.0,2
3216,1079,4,2.0,1.0,1.0,5
3217,1079,21,2.0,1.0,1.0,2
3218,1079,25,2.0,1.0,1.0,2
